date,pred,pred_ugly
2025-06-26,25428.31467665387,8376.288373342086
2025-06-27,25896.8420325859,8541.427065187676
2025-06-28,25214.704089123217,8285.392507859315
2025-06-29,25177.89487557368,8257.35648993517
2025-06-30,25699.566360266923,8385.249785914782
