date,pred,pred_ugly
2025-06-26,2201.945199897531,579.2774246582027
2025-06-27,2241.7546989434773,580.076857594022
2025-06-28,2173.401193575929,577.9084799306751
2025-06-29,2217.4336567162154,579.2557677859924
2025-06-30,2212.339347733985,577.5088528464875
