date,pred,pred_ugly
2025-06-26,1851.152541876481,584.72887424326
2025-06-27,1826.091941540334,596.978738041125
2025-06-28,1871.7921063032927,605.4765958586859
2025-06-29,1893.927353681157,610.6203902482554
2025-06-30,1843.766545242569,591.39383930284
