date,pred,pred_ugly
2025-06-26,3865.400955934761,987.970998872613
2025-06-27,3884.692114547861,991.7728643793588
2025-06-28,3906.837914513712,996.0304229449115
2025-06-29,3968.475274757576,1002.6310771735123
2025-06-30,3901.974152433581,993.6112066662563
